"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"L34FB","OK",FALSE,15.1,8.3,30,TRUE,41
"L34FD","OK",TRUE,11.7,7.6,30,TRUE,34
"L34FE","OK",FALSE,15.8,7.2,30,TRUE,39
"L34FF","OK",TRUE,17.8,6.7,30,TRUE,34
"L34FG","OK",TRUE,15.1,7.4,30,TRUE,47
"L34FH","OK",TRUE,10,5.1,30,TRUE,63
"L34FN","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"L34FP","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"L34FT","OK",FALSE,7.7,8.6,9.9,FALSE,8
"L34FW","No Data",NA,NA,NA,NA,FALSE,0
"L34FX","OK",FALSE,13.1,6.5,30,TRUE,24
